Course_Code,Course_Name,Content_Type,Content_ID,Title,Duration_Min,✓_Exit_Ticket,✓_Quiz,✓_Submission,Exit_Ticket_Desc,Exit_Ticket_Link,Quiz_Desc,Quiz_Link,Submission_Desc,Submission_Link,File_Name,Source_URL,Keywords,Total_Links
Web-4,eb-4 Database Fundamentals,Activity,8,Production Challenge: PostgreSQL Performance Engineering with Docker at Scale,60,,,,,,,,,,Concept 08- Indexing and Query Optimization.mdx,/paid-courses/web-4/activity/8,"production, challenge:, postgresql, performance, engineering, with, docker, scale",
Web-4,eb-4 Database Fundamentals,Activity,9,Docker PostgreSQL Production Tools: Data Modeling & Normalization,60,,,,,,,,,,"Concept 09- Data Modeling, ER Diagrams and Normalization.mdx",/paid-courses/web-4/activity/9,"docker, postgresql, production, tools:, data, modeling, normalization",
Web-4,eb-4 Database Fundamentals,Activity,10,Advanced Schema Design & Denormalization Challenge,90,,,,,,,,,,Concept 10- Advanced Schema Design & Denormalization.mdx,/paid-courses/web-4/activity/10,"advanced, schema, design, denormalization, challenge",
Web-4,eb-4 Database Fundamentals,Activity,11,Banking System Challenge,60,,,,,,,,,,Concept 11- Transactions and Concurrency.mdx,/paid-courses/web-4/activity/11,"banking, system, challenge",
Web-4,eb-4 Database Fundamentals,Activity,12,NoSQL Database Migration Challenge,60,,,,,,,,,,Concept 12- Introduction to NoSQL.mdx,/paid-courses/web-4/activity/12,"nosql, database, migration, challenge",
Web-4,eb-4 Database Fundamentals,Activity,13,Activity 13: Deploy Your Product Catalog on MongoDB Atlas,60,,,,,,,,,,Concept 13- Working with MongoDB.mdx,/paid-courses/web-4/activity/13,"activity, deploy, your, product, catalog, mongodb, atlas",
Web-4,eb-4 Database Fundamentals,Activity,14,"Activity 14: Deploy Production ETL Pipeline with MongoDB Atlas, Supabase & Cloud Functions",60,,,,,,,,,,Concept 14- Data Integration and ETL.mdx,/paid-courses/web-4/activity/14,"activity, deploy, production, pipeline, with, mongodb, atlas,, supabase, cloud, functions",
Web-4,eb-4 Database Fundamentals,Activity,15,Activity 15: Optimize Production Gaming Database on MongoDB Atlas,60,,,,,,,,,,Concept 15- Indexing and Performance in NoSQL.mdx,/paid-courses/web-4/activity/15,"activity, optimize, production, gaming, database, mongodb, atlas",
Web-4,eb-4 Database Fundamentals,Activity,16,Activity 16: Deploy Production-Grade Security with Supabase RLS & Auth,60,,,,,,,,,,Concept 16- Security in Databases.mdx,/paid-courses/web-4/activity/16,"activity, deploy, production-grade, security, with, supabase, auth",
Web-4,eb-4 Database Fundamentals,Activity,17,Worksheet,90,,,,,,,,,,"Concept 17- Backup, Recovery and Maintenance.mdx",/paid-courses/web-4/activity/17,worksheet,
Web-4,eb-4 Database Fundamentals,Activity,18,Worksheet,60,,,,,,,,,,Concept 18- Cloud Databases and Scalability.mdx,/paid-courses/web-4/activity/18,worksheet,
Web-4,eb-4 Database Fundamentals,Activity,19,Worksheet,60,,,,,,,,,,Concept 19- Data Warehousing and Big Data Basics.mdx,/paid-courses/web-4/activity/19,worksheet,
Web-4,eb-4 Database Fundamentals,Project,1,Project 01: Build a Book Lending App 📚,90,,,,,,,,,,Project 01- Book Lending App.mdx,/paid-courses/web-4/project/1,"project, build, book, lending, database, api, cloud",1
Web-4,eb-4 Database Fundamentals,Project,2,Project 02: Create Your Own Online Store 🛍️,90,,,,,,,,,,Project 02- Create Your Own Online Store.mdx,/paid-courses/web-4/project/2,"project, create, your, online, store, sql, nosql, transaction, database",1
Web-4,eb-4 Database Fundamentals,Project,3,Project 03: Personal Health Tracker 🏃‍♀️,90,,,,,,,,,,Project 03- Personal Health Tracker.mdx,/paid-courses/web-4/project/3,"project, personal, health, tracker, 🏃‍♀️, security, database",
Web-4,eb-4 Database Fundamentals,Project,4,Project 04: Study Group Organizer 👥,90,,,,,,,,,,Project 04- Study Group Organizer.mdx,/paid-courses/web-4/project/4,"project, study, group, organizer, database",
Web-4,eb-4 Database Fundamentals,Project,5,Project 05: Database-Powered Innovation 🚀,90,,,,,,,,,,Project 05- Database-Powered Innovation.mdx,/paid-courses/web-4/project/5,"project, database-powered, innovation",
